0.000000000000000000e+00,3.860000073909759521e-01,3.917999863624572754e-01,3.887000083923339844e-01,3.862999975681304932e-01,3.849000036716461182e-01,3.829999864101409912e-01,3.804000020027160645e-01
1.900277777777777954e-01,3.989999890327453613e-01,3.998999893665313721e-01,3.986999988555908203e-01,3.962000012397766113e-01,3.984999954700469971e-01,3.952000141143798828e-01,3.885999917984008789e-01
3.799722222222222667e-01,3.953000009059906006e-01,4.018000066280364990e-01,4.079000055789947510e-01,4.011000096797943115e-01,4.020000100135803223e-01,3.993000090122222900e-01,3.980000019073486328e-01
5.699166666666666270e-01,3.961000144481658936e-01,4.068000018596649170e-01,4.054000079631805420e-01,4.065999984741210938e-01,4.038000106811523438e-01,4.020000100135803223e-01,3.953000009059906006e-01
7.598333333333333606e-01,4.014999866485595703e-01,4.050000011920928955e-01,4.135999977588653564e-01,4.052999913692474365e-01,4.099999964237213135e-01,3.995999991893768311e-01,4.023000001907348633e-01
9.497777777777777208e-01,4.092999994754791260e-01,4.133999943733215332e-01,4.201000034809112549e-01,4.126000106334686279e-01,4.165000021457672119e-01,4.074000120162963867e-01,4.086999893188476562e-01
1.139722222222222303e+00,4.189000129699707031e-01,4.250999987125396729e-01,4.287999868392944336e-01,4.216000139713287354e-01,4.248999953269958496e-01,4.183000028133392334e-01,4.194000065326690674e-01
1.329638888888888815e+00,4.295000135898590088e-01,4.345000088214874268e-01,4.388999938964843750e-01,4.305999875068664551e-01,4.345999956130981445e-01,4.282999932765960693e-01,4.311000108718872070e-01
1.519583333333333286e+00,4.406000077724456787e-01,4.532999992370605469e-01,4.507000148296356201e-01,4.431999921798706055e-01,4.476000070571899414e-01,4.426000118255615234e-01,4.445999860763549805e-01
1.709500000000000020e+00,4.623999893665313721e-01,4.695000052452087402e-01,4.675000011920928955e-01,4.578999876976013184e-01,4.643999934196472168e-01,4.607999920845031738e-01,4.618000090122222900e-01
1.899444444444444491e+00,4.785000085830688477e-01,4.876999855041503906e-01,4.814999997615814209e-01,4.736000001430511475e-01,4.821000099182128906e-01,4.771000146865844727e-01,4.796999990940093994e-01
2.089388888888888740e+00,4.981999993324279785e-01,5.008000135421752930e-01,4.959999918937683105e-01,4.876999855041503906e-01,4.990000128746032715e-01,4.959000051021575928e-01,4.997999966144561768e-01
2.279305555555555696e+00,5.135999917984008789e-01,5.156000256538391113e-01,5.102000236511230469e-01,5.030999779701232910e-01,5.138999819755554199e-01,5.124999880790710449e-01,5.149000287055969238e-01
2.469249999999999723e+00,5.273000001907348633e-01,5.293999910354614258e-01,5.218999981880187988e-01,5.149999856948852539e-01,5.278000235557556152e-01,5.295000076293945312e-01,5.313000082969665527e-01
2.659194444444444638e+00,5.379999876022338867e-01,5.382999777793884277e-01,5.327000021934509277e-01,5.284000039100646973e-01,5.408999919891357422e-01,5.407000184059143066e-01,5.468000173568725586e-01
2.849111111111110706e+00,5.526000261306762695e-01,5.515999794006347656e-01,5.422999858856201172e-01,5.404000282287597656e-01,5.540000200271606445e-01,5.547999739646911621e-01,5.613999962806701660e-01
3.039055555555555621e+00,5.630999803543090820e-01,5.619000196456909180e-01,5.515999794006347656e-01,5.511000156402587891e-01,5.661000013351440430e-01,5.680000185966491699e-01,5.744000077247619629e-01
3.229000000000000092e+00,5.735999941825866699e-01,5.728999972343444824e-01,5.612999796867370605e-01,5.615000128746032715e-01,5.776000022888183594e-01,5.794000029563903809e-01,5.860999822616577148e-01
3.418916666666666604e+00,5.837000012397766113e-01,5.832999944686889648e-01,5.705999732017517090e-01,5.715000033378601074e-01,5.873000025749206543e-01,5.893999934196472168e-01,5.975999832153320312e-01
3.608861111111111075e+00,5.936999917030334473e-01,5.925999879837036133e-01,5.792999863624572754e-01,5.817000269889831543e-01,5.975000262260437012e-01,6.001999974250793457e-01,6.090999841690063477e-01
3.798805555555555546e+00,6.037999987602233887e-01,6.022999882698059082e-01,5.875999927520751953e-01,5.903999805450439453e-01,6.071000099182128906e-01,6.104000210762023926e-01,6.211000084877014160e-01
3.988722222222222058e+00,6.147000193595886230e-01,6.122999787330627441e-01,5.972999930381774902e-01,5.999000072479248047e-01,6.172000169754028320e-01,6.216999888420104980e-01,6.323000192642211914e-01
4.178666666666666529e+00,6.243000030517578125e-01,6.234999895095825195e-01,6.065999865531921387e-01,6.093999743461608887e-01,6.277999877929687500e-01,6.327999830245971680e-01,6.442999839782714844e-01
4.368611111111111001e+00,6.360999941825866699e-01,6.340000033378601074e-01,6.166999936103820801e-01,6.200000047683715820e-01,6.388999819755554199e-01,6.445999741554260254e-01,6.560999751091003418e-01
4.558555555555555472e+00,6.468999981880187988e-01,6.446999907493591309e-01,6.263999938964843750e-01,6.294999718666076660e-01,6.500999927520751953e-01,6.560999751091003418e-01,6.687999963760375977e-01
4.748472222222222427e+00,6.593999862670898438e-01,6.571000218391418457e-01,6.377000212669372559e-01,6.413000226020812988e-01,6.628999710083007812e-01,6.693000197410583496e-01,6.816999912261962891e-01
4.938416666666666899e+00,6.712999939918518066e-01,6.683999896049499512e-01,6.488999724388122559e-01,6.520000100135803223e-01,6.741999983787536621e-01,6.808999776840209961e-01,6.945000290870666504e-01
5.128361111111110482e+00,6.837999820709228516e-01,6.804000139236450195e-01,6.595000028610229492e-01,6.625999808311462402e-01,6.858999729156494141e-01,6.922000050544738770e-01,7.066000103950500488e-01
5.318277777777777438e+00,6.969000101089477539e-01,6.927000284194946289e-01,6.704999804496765137e-01,6.750000119209289551e-01,6.984000205993652344e-01,7.044000029563903809e-01,7.193999886512756348e-01
5.508222222222221909e+00,7.103000283241271973e-01,7.049999833106994629e-01,6.816999912261962891e-01,6.863999962806701660e-01,7.102000117301940918e-01,7.168999910354614258e-01,7.330999970436096191e-01
5.698166666666667268e+00,7.238000035285949707e-01,7.182999849319458008e-01,6.938999891281127930e-01,6.988999843597412109e-01,7.229999899864196777e-01,7.321000099182128906e-01,7.466999888420104980e-01
5.888083333333333336e+00,7.397000193595886230e-01,7.330999970436096191e-01,7.071999907493591309e-01,7.117999792098999023e-01,7.368000149726867676e-01,7.457000017166137695e-01,7.605999708175659180e-01
6.078027777777777807e+00,7.555000185966491699e-01,7.477999925613403320e-01,7.202000021934509277e-01,7.260000109672546387e-01,7.516000270843505859e-01,7.605000138282775879e-01,7.754999995231628418e-01
6.267972222222222278e+00,7.702999711036682129e-01,7.631999850273132324e-01,7.336000204086303711e-01,7.400000095367431641e-01,7.659000158309936523e-01,7.763000130653381348e-01,7.912999987602233887e-01
6.457888888888889234e+00,7.881000041961669922e-01,7.793999910354614258e-01,7.483999729156494141e-01,7.558000087738037109e-01,7.824000120162963867e-01,7.921000123023986816e-01,8.070999979972839355e-01
6.647833333333333705e+00,8.046000003814697266e-01,7.958999872207641602e-01,7.641999721527099609e-01,7.703999876976013184e-01,7.990999817848205566e-01,8.087000250816345215e-01,8.245999813079833984e-01
6.837777777777778176e+00,8.223000168800354004e-01,8.133999705314636230e-01,7.796999812126159668e-01,7.868000268936157227e-01,8.162999749183654785e-01,8.259999752044677734e-01,8.417000174522399902e-01
7.027694444444444244e+00,8.403000235557556152e-01,8.310999870300292969e-01,7.962999939918518066e-01,8.023999929428100586e-01,8.335999846458435059e-01,8.431000113487243652e-01,8.587999939918518066e-01
7.217638888888888715e+00,8.586000204086303711e-01,8.485999703407287598e-01,8.119000196456909180e-01,8.191000223159790039e-01,8.503000140190124512e-01,8.610000014305114746e-01,8.769999742507934570e-01
7.407583333333333186e+00,8.766000270843505859e-01,8.672000169754028320e-01,8.285999894142150879e-01,8.370000123977661133e-01,8.672999739646911621e-01,8.784000277519226074e-01,8.952000141143798828e-01
7.597694444444444528e+00,8.949999809265136719e-01,8.853999972343444824e-01,8.461999893188476562e-01,8.539999723434448242e-01,8.858000040054321289e-01,8.970000147819519043e-01,9.129999876022338867e-01
7.787444444444444613e+00,9.129999876022338867e-01,9.035000205039978027e-01,8.637999892234802246e-01,8.719000220298767090e-01,9.036999940872192383e-01,9.158999919891357422e-01,9.308999776840209961e-01
7.977361111111110681e+00,9.329000115394592285e-01,9.225999712944030762e-01,8.819000124931335449e-01,8.899000287055969238e-01,9.229000210762023926e-01,9.337000250816345215e-01,9.496999979019165039e-01
8.167305555555556040e+00,9.519000053405761719e-01,9.419999718666076660e-01,8.992999792098999023e-01,9.083999991416931152e-01,9.413999915122985840e-01,9.532999992370605469e-01,9.679999947547912598e-01
8.357249999999998735e+00,9.718000292778015137e-01,9.621000289916992188e-01,9.183999896049499512e-01,9.283999800682067871e-01,9.609000086784362793e-01,9.732999801635742188e-01,9.875000119209289551e-01
8.547166666666665691e+00,9.912999868392944336e-01,9.811999797821044922e-01,9.369000196456909180e-01,9.465000033378601074e-01,9.797000288963317871e-01,9.927999973297119141e-01,1.006600022315979004e+00
8.737111111111110162e+00,1.009199976921081543e+00,1.000200033187866211e+00,9.552999734878540039e-01,9.646999835968017578e-01,9.979000091552734375e-01,1.011100053787231445e+00,1.023900032043457031e+00
8.927055555555556410e+00,1.029399991035461426e+00,1.019500017166137695e+00,9.740999937057495117e-01,9.835000038146972656e-01,1.017500042915344238e+00,1.028399944305419922e+00,1.042299985885620117e+00
9.116972222222221589e+00,1.047199964523315430e+00,1.037700057029724121e+00,9.926000237464904785e-01,1.002500057220458984e+00,1.036100029945373535e+00,1.047199964523315430e+00,1.060700058937072754e+00
9.306916666666667837e+00,1.066699981689453125e+00,1.056800007820129395e+00,1.010599970817565918e+00,1.021499991416931152e+00,1.054299950599670410e+00,1.064800024032592773e+00,1.078299999237060547e+00
9.496861111111110532e+00,1.085399985313415527e+00,1.075500011444091797e+00,1.027600049972534180e+00,1.039399981498718262e+00,1.072399973869323730e+00,1.082800030708312988e+00,1.095299959182739258e+00
9.686777777777777487e+00,1.103600025177001953e+00,1.092800021171569824e+00,1.046700000762939453e+00,1.057700037956237793e+00,1.090299963951110840e+00,1.101099967956542969e+00,1.113800048828125000e+00
9.876722222222221959e+00,1.121999979019165039e+00,1.110700011253356934e+00,1.064900040626525879e+00,1.075600028038024902e+00,1.108000040054321289e+00,1.118199944496154785e+00,1.131999969482421875e+00
1.006666666666666643e+01,1.138900041580200195e+00,1.127300024032592773e+00,1.081599950790405273e+00,1.093600034713745117e+00,1.125599980354309082e+00,1.135800004005432129e+00,1.149099946022033691e+00
1.025661111111111268e+01,1.155900001525878906e+00,1.144799947738647461e+00,1.097900032997131348e+00,1.110499978065490723e+00,1.141899943351745605e+00,1.152099967002868652e+00,1.165400028228759766e+00
1.044652777777777786e+01,1.172600030899047852e+00,1.161900043487548828e+00,1.116400003433227539e+00,1.127500057220458984e+00,1.159399986267089844e+00,1.169999957084655762e+00,1.182000041007995605e+00
1.063647222222222233e+01,1.188799977302551270e+00,1.178099989891052246e+00,1.132599949836730957e+00,1.144299983978271484e+00,1.175999999046325684e+00,1.186200022697448730e+00,1.197800040245056152e+00
1.082641666666666680e+01,1.204599976539611816e+00,1.193600058555603027e+00,1.149500012397766113e+00,1.160400032997131348e+00,1.192899942398071289e+00,1.202100038528442383e+00,1.213700056076049805e+00
1.101633333333333375e+01,1.219900012016296387e+00,1.209300041198730469e+00,1.166599988937377930e+00,1.177199959754943848e+00,1.208199977874755859e+00,1.217700004577636719e+00,1.228399991989135742e+00
1.120627777777777823e+01,1.234200000762939453e+00,1.224300026893615723e+00,1.180999994277954102e+00,1.191799998283386230e+00,1.222399950027465820e+00,1.231400012969970703e+00,1.242499947547912598e+00
1.139622222222222270e+01,1.247699975967407227e+00,1.238299965858459473e+00,1.196499943733215332e+00,1.207399964332580566e+00,1.236700057983398438e+00,1.246000051498413086e+00,1.256399989128112793e+00
1.158616666666666539e+01,1.262099981307983398e+00,1.251999974250793457e+00,1.212299942970275879e+00,1.221799969673156738e+00,1.251500010490417480e+00,1.259899973869323730e+00,1.269600033760070801e+00
1.177694444444444422e+01,1.274899959564208984e+00,1.266000032424926758e+00,1.226400017738342285e+00,1.236799955368041992e+00,1.265100002288818359e+00,1.273499965667724609e+00,1.283300042152404785e+00
1.196686111111111117e+01,1.287700057029724121e+00,1.278800010681152344e+00,1.240900039672851562e+00,1.251399993896484375e+00,1.278499960899353027e+00,1.285599946975708008e+00,1.295300006866455078e+00
1.215680555555555564e+01,1.298599958419799805e+00,1.291000008583068848e+00,1.254099965095520020e+00,1.264000058174133301e+00,1.291100025177001953e+00,1.298699975013732910e+00,1.306699991226196289e+00
1.234675000000000011e+01,1.307899951934814453e+00,1.301300048828125000e+00,1.266600012779235840e+00,1.276600003242492676e+00,1.302099943161010742e+00,1.309100031852722168e+00,1.316400051116943359e+00
1.253666666666666707e+01,1.315400004386901855e+00,1.309599995613098145e+00,1.279500007629394531e+00,1.289000034332275391e+00,1.311699986457824707e+00,1.319300055503845215e+00,1.325099945068359375e+00
1.272661111111111154e+01,1.321599960327148438e+00,1.317399978637695312e+00,1.290300011634826660e+00,1.299499988555908203e+00,1.322199940681457520e+00,1.327100038528442383e+00,1.332800030708312988e+00
1.291655555555555601e+01,1.326200008392333984e+00,1.323099970817565918e+00,1.302099943161010742e+00,1.308799982070922852e+00,1.327000021934509277e+00,1.333600044250488281e+00,1.337499976158142090e+00
1.310647222222222297e+01,1.330999970436096191e+00,1.328099966049194336e+00,1.311100006103515625e+00,1.317299962043762207e+00,1.335100054740905762e+00,1.339400053024291992e+00,1.342000007629394531e+00
1.329641666666666566e+01,1.333699941635131836e+00,1.332700014114379883e+00,1.320500016212463379e+00,1.325099945068359375e+00,1.340199947357177734e+00,1.344799995422363281e+00,1.346099972724914551e+00
1.348636111111111191e+01,1.336199998855590820e+00,1.334599971771240234e+00,1.326200008392333984e+00,1.328699946403503418e+00,1.341899991035461426e+00,1.346500039100646973e+00,1.349200010299682617e+00
1.367627777777777709e+01,1.336300015449523926e+00,1.337100028991699219e+00,1.330800056457519531e+00,1.332499980926513672e+00,1.344599962234497070e+00,1.348899960517883301e+00,1.350000023841857910e+00
1.386622222222222334e+01,1.338799953460693359e+00,1.338600039482116699e+00,1.334400057792663574e+00,1.335600018501281738e+00,1.348000049591064453e+00,1.351300001144409180e+00,1.352499961853027344e+00
1.405616666666666603e+01,1.339300036430358887e+00,1.340800046920776367e+00,1.338999986648559570e+00,1.339200019836425781e+00,1.349599957466125488e+00,1.353800058364868164e+00,1.354400038719177246e+00
1.424608333333333299e+01,1.340000033378601074e+00,1.341300010681152344e+00,1.340700030326843262e+00,1.340999960899353027e+00,1.350999951362609863e+00,1.353899955749511719e+00,1.353600025177001953e+00
1.443602777777777746e+01,1.340399980545043945e+00,1.341899991035461426e+00,1.342499971389770508e+00,1.342100024223327637e+00,1.352200031280517578e+00,1.354799985885620117e+00,1.354799985885620117e+00
1.462597222222222193e+01,1.341899991035461426e+00,1.343199968338012695e+00,1.343600034713745117e+00,1.343700051307678223e+00,1.353099942207336426e+00,1.356199979782104492e+00,1.355100035667419434e+00
1.481588888888888889e+01,1.341799974441528320e+00,1.343099951744079590e+00,1.346199989318847656e+00,1.344799995422363281e+00,1.353299975395202637e+00,1.356699943542480469e+00,1.356099963188171387e+00
1.500583333333333336e+01,1.341400027275085449e+00,1.342100024223327637e+00,1.345800042152404785e+00,1.345299959182739258e+00,1.354400038719177246e+00,1.357800006866455078e+00,1.355200052261352539e+00
1.519577777777777783e+01,1.342200040817260742e+00,1.344099998474121094e+00,1.346899986267089844e+00,1.346199989318847656e+00,1.355999946594238281e+00,1.358000040054321289e+00,1.356099963188171387e+00
1.538572222222222230e+01,1.341199994087219238e+00,1.343799948692321777e+00,1.347200036048889160e+00,1.344599962234497070e+00,1.355399966239929199e+00,1.357599973678588867e+00,1.356600046157836914e+00
1.557563888888888926e+01,1.342499971389770508e+00,1.344099998474121094e+00,1.348299980163574219e+00,1.346500039100646973e+00,1.354699969291687012e+00,1.356999993324279785e+00,1.356899976730346680e+00
1.576558333333333373e+01,1.341500043869018555e+00,1.345199942588806152e+00,1.347599983215332031e+00,1.346500039100646973e+00,1.356699943542480469e+00,1.357499957084655762e+00,1.357800006866455078e+00
1.595552777777777820e+01,1.341400027275085449e+00,1.343600034713745117e+00,1.347399950027465820e+00,1.346400022506713867e+00,1.355299949645996094e+00,1.357300043106079102e+00,1.357499957084655762e+00
1.614544444444444338e+01,1.342399954795837402e+00,1.344599962234497070e+00,1.347900032997131348e+00,1.347000002861022949e+00,1.355499982833862305e+00,1.358100056648254395e+00,1.357100009918212891e+00
1.633538888888888962e+01,1.342200040817260742e+00,1.344200015068054199e+00,1.348399996757507324e+00,1.347699999809265137e+00,1.356400012969970703e+00,1.358100056648254395e+00,1.357200026512145996e+00
1.652533333333333232e+01,1.342100024223327637e+00,1.344900012016296387e+00,1.347800016403198242e+00,1.347300052642822266e+00,1.355800032615661621e+00,1.357200026512145996e+00,1.356699943542480469e+00
1.671525000000000105e+01,1.342300057411193848e+00,1.345100045204162598e+00,1.348099946975708008e+00,1.347399950027465820e+00,1.355800032615661621e+00,1.357800006866455078e+00,1.356699943542480469e+00
1.690519444444444375e+01,1.342499971389770508e+00,1.344499945640563965e+00,1.348099946975708008e+00,1.348399996757507324e+00,1.356199979782104492e+00,1.358000040054321289e+00,1.356899976730346680e+00
1.709513888888888999e+01,1.343700051307678223e+00,1.346099972724914551e+00,1.348700046539306641e+00,1.347800016403198242e+00,1.356099963188171387e+00,1.358500003814697266e+00,1.356299996376037598e+00
1.728508333333333269e+01,1.342499971389770508e+00,1.345100045204162598e+00,1.348999977111816406e+00,1.347599983215332031e+00,1.356500029563903809e+00,1.358800053596496582e+00,1.357499957084655762e+00
1.747500000000000142e+01,1.342499971389770508e+00,1.344799995422363281e+00,1.348899960517883301e+00,1.347599983215332031e+00,1.355700016021728516e+00,1.358000040054321289e+00,1.356899976730346680e+00
1.766494444444444412e+01,1.342399954795837402e+00,1.344900012016296387e+00,1.348700046539306641e+00,1.347499966621398926e+00,1.355800032615661621e+00,1.357900023460388184e+00,1.356799960136413574e+00
1.785486111111111285e+01,1.342599987983703613e+00,1.344699978828430176e+00,1.348000049591064453e+00,1.348199963569641113e+00,1.355800032615661621e+00,1.358399987220764160e+00,1.357399940490722656e+00
1.804480555555555554e+01,1.341799974441528320e+00,1.345000028610229492e+00,1.347599983215332031e+00,1.347800016403198242e+00,1.355700016021728516e+00,1.359200000762939453e+00,1.357900023460388184e+00
1.823475000000000179e+01,1.342900037765502930e+00,1.344300031661987305e+00,1.349200010299682617e+00,1.347499966621398926e+00,1.355200052261352539e+00,1.358500003814697266e+00,1.356099963188171387e+00
1.842466666666666697e+01,1.343199968338012695e+00,1.345299959182739258e+00,1.349200010299682617e+00,1.348899960517883301e+00,1.357800006866455078e+00,1.359799981117248535e+00,1.358000040054321289e+00
1.861461111111111322e+01,1.342599987983703613e+00,1.344200015068054199e+00,1.350200057029724121e+00,1.348799943923950195e+00,1.356299996376037598e+00,1.358100056648254395e+00,1.357100009918212891e+00
1.880455555555555236e+01,1.342599987983703613e+00,1.345100045204162598e+00,1.349099993705749512e+00,1.348299980163574219e+00,1.356099963188171387e+00,1.357100009918212891e+00,1.357300043106079102e+00
1.899447222222222464e+01,1.341899991035461426e+00,1.344599962234497070e+00,1.348700046539306641e+00,1.347699999809265137e+00,1.355599999427795410e+00,1.358299970626831055e+00,1.356199979782104492e+00
1.918441666666666379e+01,1.342599987983703613e+00,1.344900012016296387e+00,1.349499940872192383e+00,1.348500013351440430e+00,1.355599999427795410e+00,1.358199954032897949e+00,1.356999993324279785e+00
1.937436111111111003e+01,1.341699957847595215e+00,1.343999981880187988e+00,1.349599957466125488e+00,1.348500013351440430e+00,1.357300043106079102e+00,1.359400033950805664e+00,1.357599973678588867e+00
1.956427777777777521e+01,1.341699957847595215e+00,1.345199942588806152e+00,1.349099993705749512e+00,1.348299980163574219e+00,1.356600046157836914e+00,1.358500003814697266e+00,1.357300043106079102e+00
1.975422222222222146e+01,1.342200040817260742e+00,1.345000028610229492e+00,1.348999977111816406e+00,1.347900032997131348e+00,1.355700016021728516e+00,1.358600020408630371e+00,1.357100009918212891e+00
1.994416666666666771e+01,1.340899944305419922e+00,1.344699978828430176e+00,1.348700046539306641e+00,1.347699999809265137e+00,1.355599999427795410e+00,1.357499957084655762e+00,1.355200052261352539e+00
2.013427777777777550e+01,1.341799974441528320e+00,1.344300031661987305e+00,1.348700046539306641e+00,1.348000049591064453e+00,1.355999946594238281e+00,1.357800006866455078e+00,1.356299996376037598e+00
2.032402777777777914e+01,1.341699957847595215e+00,1.344300031661987305e+00,1.349499940872192383e+00,1.348000049591064453e+00,1.356799960136413574e+00,1.358199954032897949e+00,1.356299996376037598e+00
2.051397222222222183e+01,1.342000007629394531e+00,1.344799995422363281e+00,1.349699974060058594e+00,1.348799943923950195e+00,1.356999993324279785e+00,1.358299970626831055e+00,1.357399940490722656e+00
2.070388888888889056e+01,1.341500043869018555e+00,1.344300031661987305e+00,1.349400043487548828e+00,1.348600029945373535e+00,1.356600046157836914e+00,1.358500003814697266e+00,1.355900049209594727e+00
2.089383333333333326e+01,1.341899991035461426e+00,1.344799995422363281e+00,1.348999977111816406e+00,1.347100019454956055e+00,1.356299996376037598e+00,1.358299970626831055e+00,1.356400012969970703e+00
2.108377777777777951e+01,1.341500043869018555e+00,1.344400048255920410e+00,1.349200010299682617e+00,1.348099946975708008e+00,1.356999993324279785e+00,1.358700037002563477e+00,1.357300043106079102e+00
2.127369444444444468e+01,1.341500043869018555e+00,1.344400048255920410e+00,1.348399996757507324e+00,1.348000049591064453e+00,1.356500029563903809e+00,1.357699990272521973e+00,1.357300043106079102e+00
2.146363888888889093e+01,1.342200040817260742e+00,1.344200015068054199e+00,1.349599957466125488e+00,1.348600029945373535e+00,1.356400012969970703e+00,1.358000040054321289e+00,1.356799960136413574e+00
2.165358333333333007e+01,1.341199994087219238e+00,1.343500018119812012e+00,1.348199963569641113e+00,1.347100019454956055e+00,1.355700016021728516e+00,1.357399940490722656e+00,1.356099963188171387e+00
